,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name,url
2268,5,ml,De Kuyper Apricot Brandy liqueur,Liqueur,10,3374,Saucy Sue,https://www.diffordsguide.com/cocktails/recipe/7612/saucy-sue
2269,1,dash,La Fée Parisienne absinthe,Spirits,21,3374,Saucy Sue,https://www.diffordsguide.com/cocktails/recipe/7612/saucy-sue
2270,,,Orange zest twist,Garnish,11,3374,Saucy Sue,https://www.diffordsguide.com/cocktails/recipe/7612/saucy-sue
2271,40,ml,Straight rye whiskey,Whisky,4,3375,Velvet Touch,https://www.diffordsguide.com/cocktails/recipe/7544/velvet-touch
2272,15,ml,Amaro Nonino Quintessentia,Liqueur,10,3375,Velvet Touch,https://www.diffordsguide.com/cocktails/recipe/7544/velvet-touch
2273,10,ml,Pedro Ximénez sherry,Wine,8,3375,Velvet Touch,https://www.diffordsguide.com/cocktails/recipe/7544/velvet-touch
2274,,,Orange zest twist,Garnish,11,3375,Velvet Touch,https://www.diffordsguide.com/cocktails/recipe/7544/velvet-touch
2275,45,ml,Bourbon whiskey,Whisky,4,3376,Praecocia Cocktail,https://www.diffordsguide.com/cocktails/recipe/2965/praecocia-cocktail
2276,22.5,ml,Punt E Mes,Wine,8,3376,Praecocia Cocktail,https://www.diffordsguide.com/cocktails/recipe/2965/praecocia-cocktail
2277,7.5,ml,De Kuyper Apricot Brandy liqueur,Liqueur,10,3376,Praecocia Cocktail,https://www.diffordsguide.com/cocktails/recipe/2965/praecocia-cocktail
2278,1,dash,Angostura Aromatic Bitters,General,0,3376,Praecocia Cocktail,https://www.diffordsguide.com/cocktails/recipe/2965/praecocia-cocktail
2279,,,Luxardo Maraschino cherry,Garnish,11,3376,Praecocia Cocktail,https://www.diffordsguide.com/cocktails/recipe/2965/praecocia-cocktail
2280,45,ml,Rutte Dry Gin,Gin,1,3377,Damn-the Weather,https://www.diffordsguide.com/cocktails/recipe/615/damn-the-weather
2281,7.5,ml,Orange Curaçao liqueur,Liqueur,10,3377,Damn-the Weather,https://www.diffordsguide.com/cocktails/recipe/615/damn-the-weather
2282,22.5,ml,Rosso/rouge (sweet) vermouth,Wine,8,3377,Damn-the Weather,https://www.diffordsguide.com/cocktails/recipe/615/damn-the-weather
2283,30,ml,Orange juice (freshly squeezed),General,0,3377,Damn-the Weather,https://www.diffordsguide.com/cocktails/recipe/615/damn-the-weather
2284,,,Orange zest twist,Garnish,11,3377,Damn-the Weather,https://www.diffordsguide.com/cocktails/recipe/615/damn-the-weather
2285,50,ml,Gold rum,Rum,2,3378,Bali Rum Trader,https://www.diffordsguide.com/cocktails/recipe/7711/bali-rum-trader
2286,25,ml,Pisang Ambon green banana liqueur,Liqueur,10,3378,Bali Rum Trader,https://www.diffordsguide.com/cocktails/recipe/7711/bali-rum-trader
2287,25,ml,Pineapple juice,General,0,3378,Bali Rum Trader,https://www.diffordsguide.com/cocktails/recipe/7711/bali-rum-trader
2288,,,banana chip,Garnish,11,3378,Bali Rum Trader,https://www.diffordsguide.com/cocktails/recipe/7711/bali-rum-trader
2289,,,peg to rim,Garnish,11,3378,Bali Rum Trader,https://www.diffordsguide.com/cocktails/recipe/7711/bali-rum-trader
2290,30,ml,Abasolo Mexican Corn Whisky,Whisky,4,3379,Corn-on-the-Cob,https://www.diffordsguide.com/cocktails/recipe/7708/corn-on-the-cob
2291,30,ml,Nixta liqueur,Liqueur,10,3379,Corn-on-the-Cob,https://www.diffordsguide.com/cocktails/recipe/7708/corn-on-the-cob
2292,30,ml,Americano Bianco,Wine,8,3379,Corn-on-the-Cob,https://www.diffordsguide.com/cocktails/recipe/7708/corn-on-the-cob
2293,,,Grilled baby corn,Garnish,11,3379,Corn-on-the-Cob,https://www.diffordsguide.com/cocktails/recipe/7708/corn-on-the-cob
2294,50,ml,Patrón Reposado tequila,Tequila,6,3380,Mexican Jumping Bean,https://www.diffordsguide.com/cocktails/recipe/7683/mexican-jumping-bean
2295,30,ml,Espresso coffee,General,0,3380,Mexican Jumping Bean,https://www.diffordsguide.com/cocktails/recipe/7683/mexican-jumping-bean
2296,15,ml,Agave syrup,General,0,3380,Mexican Jumping Bean,https://www.diffordsguide.com/cocktails/recipe/7683/mexican-jumping-bean
2297,,,3 coffee beans,Garnish,11,3380,Mexican Jumping Bean,https://www.diffordsguide.com/cocktails/recipe/7683/mexican-jumping-bean
2298,45,ml,White overproof rum,Rum,2,3381,Rum Punch-Up,https://www.diffordsguide.com/cocktails/recipe/1713/rum-punch-up
2299,15,ml,Lime juice,General,0,3381,Rum Punch-Up,https://www.diffordsguide.com/cocktails/recipe/1713/rum-punch-up
2300,15,ml,Sugar syrup (rich),General,0,3381,Rum Punch-Up,https://www.diffordsguide.com/cocktails/recipe/1713/rum-punch-up
2301,2,dash,Angostura Aromatic Bitters,General,0,3381,Rum Punch-Up,https://www.diffordsguide.com/cocktails/recipe/1713/rum-punch-up
2302,20,ml,Water (chilled),General,0,3381,Rum Punch-Up,https://www.diffordsguide.com/cocktails/recipe/1713/rum-punch-up
2303,,,Lime wedge,Garnish,11,3381,Rum Punch-Up,https://www.diffordsguide.com/cocktails/recipe/1713/rum-punch-up
2304,50,ml,Calvados & straight applejacks,Brandy,5,3382,Calvados & Tonic,https://www.diffordsguide.com/cocktails/recipe/5805/calvados-and-tonic
2305,2,dash,Angostura Aromatic Bitters (optional),General,0,3382,Calvados & Tonic,https://www.diffordsguide.com/cocktails/recipe/5805/calvados-and-tonic
2306,105,ml,Thomas Henry Tonic Water,General,0,3382,Calvados & Tonic,https://www.diffordsguide.com/cocktails/recipe/5805/calvados-and-tonic
2307,,,apple slice,Garnish,11,3382,Calvados & Tonic,https://www.diffordsguide.com/cocktails/recipe/5805/calvados-and-tonic
2308,30,ml,Rémy Martin 1738 Cognac,Brandy,5,3383,Butler's Tipple,https://www.diffordsguide.com/cocktails/recipe/3724/butlers-tipple
2309,15,ml,Yellow Chartreuse liqueur,Liqueur,10,3383,Butler's Tipple,https://www.diffordsguide.com/cocktails/recipe/3724/butlers-tipple
2310,10,ml,Gentian liqueur,Liqueur,10,3383,Butler's Tipple,https://www.diffordsguide.com/cocktails/recipe/3724/butlers-tipple
2311,5,ml,Sugar syrup (rich),General,0,3383,Butler's Tipple,https://www.diffordsguide.com/cocktails/recipe/3724/butlers-tipple
2312,10,ml,Water (chilled),General,0,3383,Butler's Tipple,https://www.diffordsguide.com/cocktails/recipe/3724/butlers-tipple
2313,,,Lemon zest twist,Garnish,11,3383,Butler's Tipple,https://www.diffordsguide.com/cocktails/recipe/3724/butlers-tipple
2314,45,ml,White overproof rum,Rum,2,3384,Cold Comfort,https://www.diffordsguide.com/cocktails/recipe/455/cold-comfort
2315,22.5,ml,Honey syrup (3:1),General,0,3384,Cold Comfort,https://www.diffordsguide.com/cocktails/recipe/455/cold-comfort
2316,22.5,ml,Lime juice,General,0,3384,Cold Comfort,https://www.diffordsguide.com/cocktails/recipe/455/cold-comfort
2317,,,Lime wedge,Garnish,11,3384,Cold Comfort,https://www.diffordsguide.com/cocktails/recipe/455/cold-comfort
2318,45,ml,Rutte Dry Gin,Gin,1,3385,Sabot,https://www.diffordsguide.com/cocktails/recipe/7670/sabot
2319,22.5,ml,De Kuyper Triple Sec (40%),Liqueur,10,3385,Sabot,https://www.diffordsguide.com/cocktails/recipe/7670/sabot
2320,22.5,ml,Lemon juice,General,0,3385,Sabot,https://www.diffordsguide.com/cocktails/recipe/7670/sabot
2321,10,ml,Sugar syrup (rich),General,0,3385,Sabot,https://www.diffordsguide.com/cocktails/recipe/7670/sabot
2322,15,ml,Pasteurised egg white (or aquafaba),General,0,3385,Sabot,https://www.diffordsguide.com/cocktails/recipe/7670/sabot
2323,22.5,ml,Brut champagne or sparkling wine,Wine,8,3385,Sabot,https://www.diffordsguide.com/cocktails/recipe/7670/sabot
2324,,,Lemon zest twist,Garnish,11,3385,Sabot,https://www.diffordsguide.com/cocktails/recipe/7670/sabot
2325,50,ml,The Busker Blended Irish Whiskey,Whisky,4,3386,St. Patrick's Day,https://www.diffordsguide.com/cocktails/recipe/1729/st-patricks-day
2326,10,ml,Green Chartreuse liqueur,Liqueur,10,3386,St. Patrick's Day,https://www.diffordsguide.com/cocktails/recipe/1729/st-patricks-day
2327,10,ml,Giffard Peppermint Pastille crème de menthe,Liqueur,10,3386,St. Patrick's Day,https://www.diffordsguide.com/cocktails/recipe/1729/st-patricks-day
2328,10,ml,Lime juice,General,0,3386,St. Patrick's Day,https://www.diffordsguide.com/cocktails/recipe/1729/st-patricks-day
2329,10,ml,Sugar syrup (rich),General,0,3386,St. Patrick's Day,https://www.diffordsguide.com/cocktails/recipe/1729/st-patricks-day
2330,1,dash,La Fée Parisienne absinthe,Spirits,21,3386,St. Patrick's Day,https://www.diffordsguide.com/cocktails/recipe/1729/st-patricks-day
2331,10,ml,Thomas Henry Soda Water,General,0,3386,St. Patrick's Day,https://www.diffordsguide.com/cocktails/recipe/1729/st-patricks-day
2332,,,Mint leaf,Garnish,11,3386,St. Patrick's Day,https://www.diffordsguide.com/cocktails/recipe/1729/st-patricks-day
2333,30,ml,Rémy Martin 1738 Cognac,Brandy,5,3387,Pied-à-terre,https://www.diffordsguide.com/cocktails/recipe/7704/pied-a-terre
2334,30,ml,Jägermeister,Liqueur,10,3387,Pied-à-terre,https://www.diffordsguide.com/cocktails/recipe/7704/pied-a-terre
2335,30,ml,Lillet Blanc,Wine,8,3387,Pied-à-terre,https://www.diffordsguide.com/cocktails/recipe/7704/pied-a-terre
2336,1,dash,Peychaud's Bitters,General,0,3387,Pied-à-terre,https://www.diffordsguide.com/cocktails/recipe/7704/pied-a-terre
2337,,,Star anise,Garnish,11,3387,Pied-à-terre,https://www.diffordsguide.com/cocktails/recipe/7704/pied-a-terre
2338,45,ml,Rémy Martin 1738 Cognac,Brandy,5,3388,Naramata,https://www.diffordsguide.com/cocktails/recipe/7541/naramata
2339,30,ml,Bianco vermouth,Wine,8,3388,Naramata,https://www.diffordsguide.com/cocktails/recipe/7541/naramata
2340,22.5,ml,Pommeau du Normandie,Liqueur,10,3388,Naramata,https://www.diffordsguide.com/cocktails/recipe/7541/naramata
2341,2,dash,Peach bitters,General,0,3388,Naramata,https://www.diffordsguide.com/cocktails/recipe/7541/naramata
2342,2,dash,Angostura Aromatic Bitters,General,0,3388,Naramata,https://www.diffordsguide.com/cocktails/recipe/7541/naramata
2343,,,orange zest twist,Garnish,11,3388,Naramata,https://www.diffordsguide.com/cocktails/recipe/7541/naramata
2344,50,ml,O Purist Tsipouro,Spirits,21,3389,It's All Greek To Me,https://www.diffordsguide.com/cocktails/recipe/7226/its-all-greek-to-me
2345,10,ml,Kleos Mastiha liqueur,Liqueur,10,3389,It's All Greek To Me,https://www.diffordsguide.com/cocktails/recipe/7226/its-all-greek-to-me
2346,15,ml,Lemon juice,General,0,3389,It's All Greek To Me,https://www.diffordsguide.com/cocktails/recipe/7226/its-all-greek-to-me
2347,10,ml,Sugar syrup (rich),General,0,3389,It's All Greek To Me,https://www.diffordsguide.com/cocktails/recipe/7226/its-all-greek-to-me
2348,,,Lemon zest twist,Garnish,11,3389,It's All Greek To Me,https://www.diffordsguide.com/cocktails/recipe/7226/its-all-greek-to-me
2349,50,ml,O Purist Tsipouro,Spirits,21,3390,Lefkó Martini,https://www.diffordsguide.com/cocktails/recipe/7227/lefko-martini
2350,15,ml,Sauvignon blanc wine,Wine,8,3390,Lefkó Martini,https://www.diffordsguide.com/cocktails/recipe/7227/lefko-martini
2351,7.5,ml,Honey syrup (3:1),General,0,3390,Lefkó Martini,https://www.diffordsguide.com/cocktails/recipe/7227/lefko-martini
2352,,,green grape (frozen),Garnish,11,3390,Lefkó Martini,https://www.diffordsguide.com/cocktails/recipe/7227/lefko-martini
2353,3,dried,Green cardamom pods,General,0,3391,Cardamom Daiquiri,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
2354,50,ml,Light white rum,Rum,2,3391,Cardamom Daiquiri,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
2355,15,ml,Lime juice,General,0,3391,Cardamom Daiquiri,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
2356,10,ml,Sugar syrup (rich),General,0,3391,Cardamom Daiquiri,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
2357,4,drop,Bob's Cardamom bitters,General,0,3391,Cardamom Daiquiri,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
2358,10,ml,Water (chilled),General,0,3391,Cardamom Daiquiri,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
2359,,,Lime zest twist discarded,Garnish,11,3391,Cardamom Daiquiri,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
2360,,,lime wedge on rim,Garnish,11,3391,Cardamom Daiquiri,https://www.diffordsguide.com/cocktails/recipe/7703/cardamom-daiquiri
2361,15,ml,La Fée Parisienne absinthe,Spirits,21,3392,Absinthe Spider Highball,https://www.diffordsguide.com/cocktails/recipe/4934/absinthe-spider-highball
2362,2,dash,Angostura Aromatic Bitters,General,0,3392,Absinthe Spider Highball,https://www.diffordsguide.com/cocktails/recipe/4934/absinthe-spider-highball
2363,120,ml,Thomas Henry Ginger Ale,General,0,3392,Absinthe Spider Highball,https://www.diffordsguide.com/cocktails/recipe/4934/absinthe-spider-highball
2364,,,Lime wedge,Garnish,11,3392,Absinthe Spider Highball,https://www.diffordsguide.com/cocktails/recipe/4934/absinthe-spider-highball
2365,1,cube,Sugar cube,General,0,3393,Hey Sugar,https://www.diffordsguide.com/cocktails/recipe/7449/hey-sugar
2366,6,drop,Difford's Margarita Bitters,General,0,3393,Hey Sugar,https://www.diffordsguide.com/cocktails/recipe/7449/hey-sugar
2367,10,ml,Fiorente Elderflower liqueur,Liqueur,10,3393,Hey Sugar,https://www.diffordsguide.com/cocktails/recipe/7449/hey-sugar
2368,120,ml,Brut champagne or sparkling wine,Wine,8,3393,Hey Sugar,https://www.diffordsguide.com/cocktails/recipe/7449/hey-sugar
2369,,,dried rose blossom,Garnish,11,3393,Hey Sugar,https://www.diffordsguide.com/cocktails/recipe/7449/hey-sugar
2370,50,ml,Bourbon whiskey,Whisky,4,3394,Lemmy,https://www.diffordsguide.com/cocktails/recipe/7445/lemmy
2371,2,dash,Angostura Aromatic Bitters (optional),General,0,3394,Lemmy,https://www.diffordsguide.com/cocktails/recipe/7445/lemmy
2372,120,ml,Cola,General,0,3394,Lemmy,https://www.diffordsguide.com/cocktails/recipe/7445/lemmy
2373,,,Lime wedge,Garnish,11,3394,Lemmy,https://www.diffordsguide.com/cocktails/recipe/7445/lemmy
2374,45,ml,Caisteal Chamuis peated scotch whisky,Whisky,4,3395,Black Sabbath,https://www.diffordsguide.com/cocktails/recipe/7625/black-sabbath
2375,22.5,ml,Averna Amaro,Liqueur,10,3395,Black Sabbath,https://www.diffordsguide.com/cocktails/recipe/7625/black-sabbath
2376,2.5,ml,La Fée Parisienne absinthe,Spirits,21,3395,Black Sabbath,https://www.diffordsguide.com/cocktails/recipe/7625/black-sabbath
2377,1,dash,Orange Bitters by Angostura,General,0,3395,Black Sabbath,https://www.diffordsguide.com/cocktails/recipe/7625/black-sabbath
2378,,,Orange zest twist,Garnish,11,3395,Black Sabbath,https://www.diffordsguide.com/cocktails/recipe/7625/black-sabbath
2379,15,ml,Bourbon whiskey,Whisky,4,3396,The Conference,https://www.diffordsguide.com/cocktails/recipe/7414/the-conference
2380,15,ml,Straight rye whiskey,Whisky,4,3396,The Conference,https://www.diffordsguide.com/cocktails/recipe/7414/the-conference
2381,15,ml,Calvados & straight applejacks,Brandy,5,3396,The Conference,https://www.diffordsguide.com/cocktails/recipe/7414/the-conference
2382,15,ml,Rémy Martin 1738 Cognac,Brandy,5,3396,The Conference,https://www.diffordsguide.com/cocktails/recipe/7414/the-conference
2383,5,ml,"sugar syrup, Demerara/Muscovado/Brown sugar (2:1)",General,0,3396,The Conference,https://www.diffordsguide.com/cocktails/recipe/7414/the-conference
2384,2,dash,Angostura Aromatic Bitters,General,0,3396,The Conference,https://www.diffordsguide.com/cocktails/recipe/7414/the-conference
2385,1,dash,Xocolatl mole bitters,General,0,3396,The Conference,https://www.diffordsguide.com/cocktails/recipe/7414/the-conference
2386,,,Lemon,Garnish,11,3396,The Conference,https://www.diffordsguide.com/cocktails/recipe/7414/the-conference
2387,,,orange zest twists,Garnish,11,3396,The Conference,https://www.diffordsguide.com/cocktails/recipe/7414/the-conference
2388,22.5,ml,Rémy Martin 1738 Cognac,Brandy,5,3397,Night Cap (Sloppy Joe's 1935),https://www.diffordsguide.com/cocktails/recipe/7296/night-cap-sloppy-joes-1935
2389,22.5,ml,Rutte Dry Gin,Gin,1,3397,Night Cap (Sloppy Joe's 1935),https://www.diffordsguide.com/cocktails/recipe/7296/night-cap-sloppy-joes-1935
2390,22.5,ml,Dutch Cacao white crème de cacao,Liqueur,10,3397,Night Cap (Sloppy Joe's 1935),https://www.diffordsguide.com/cocktails/recipe/7296/night-cap-sloppy-joes-1935
2391,22.5,ml,Lime juice,General,0,3397,Night Cap (Sloppy Joe's 1935),https://www.diffordsguide.com/cocktails/recipe/7296/night-cap-sloppy-joes-1935
2392,,,lime zest twist,Garnish,11,3397,Night Cap (Sloppy Joe's 1935),https://www.diffordsguide.com/cocktails/recipe/7296/night-cap-sloppy-joes-1935
2393,50,ml,Straight rye whiskey,Whisky,4,3398,McKinley's Delight,https://www.diffordsguide.com/cocktails/recipe/7653/mckinleys-delight
2394,25,ml,Rosso/rouge (sweet) vermouth,Wine,8,3398,McKinley's Delight,https://www.diffordsguide.com/cocktails/recipe/7653/mckinleys-delight
2395,5,ml,Cherry Heering cherry brandy liqueur,Liqueur,10,3398,McKinley's Delight,https://www.diffordsguide.com/cocktails/recipe/7653/mckinleys-delight
2396,1,dash,La Fée Parisienne absinthe,Spirits,21,3398,McKinley's Delight,https://www.diffordsguide.com/cocktails/recipe/7653/mckinleys-delight
2397,,,Lemon zest twist,Garnish,11,3398,McKinley's Delight,https://www.diffordsguide.com/cocktails/recipe/7653/mckinleys-delight
2398,45,ml,Rutte Dry Gin,Gin,1,3399,Comte de Sureau,https://www.diffordsguide.com/cocktails/recipe/7257/comte-de-sureau
2399,25,ml,Fiorente Elderflower liqueur,Liqueur,10,3399,Comte de Sureau,https://www.diffordsguide.com/cocktails/recipe/7257/comte-de-sureau
2400,7.5,ml,Italian red bitter liqueur,Liqueur,10,3399,Comte de Sureau,https://www.diffordsguide.com/cocktails/recipe/7257/comte-de-sureau
2401,,,Orange,Garnish,11,3399,Comte de Sureau,https://www.diffordsguide.com/cocktails/recipe/7257/comte-de-sureau
2402,,,lemon zest twist,Garnish,11,3399,Comte de Sureau,https://www.diffordsguide.com/cocktails/recipe/7257/comte-de-sureau
2403,45,ml,Patrón Silver blanco tequila,Tequila,6,3400,Margarita (straight-up),https://www.diffordsguide.com/cocktails/recipe/1254/margarita-straight-up
2404,22.5,ml,De Kuyper Triple Sec (40%),Liqueur,10,3400,Margarita (straight-up),https://www.diffordsguide.com/cocktails/recipe/1254/margarita-straight-up
2405,22.5,ml,Lime juice,General,0,3400,Margarita (straight-up),https://www.diffordsguide.com/cocktails/recipe/1254/margarita-straight-up
2406,5,ml,Agave syrup,General,0,3400,Margarita (straight-up),https://www.diffordsguide.com/cocktails/recipe/1254/margarita-straight-up
2407,4,drop,Difford's Margarita Bitters (optional),General,0,3400,Margarita (straight-up),https://www.diffordsguide.com/cocktails/recipe/1254/margarita-straight-up
2408,,,Salt rim optional,Garnish,11,3400,Margarita (straight-up),https://www.diffordsguide.com/cocktails/recipe/1254/margarita-straight-up
2409,,,lime wedge,Garnish,11,3400,Margarita (straight-up),https://www.diffordsguide.com/cocktails/recipe/1254/margarita-straight-up
2410,60,ml,Hayman's Old Tom Gin,Gin,1,3401,Ramos Gin Fizz,https://www.diffordsguide.com/cocktails/recipe/1628/ramos-gin-fizz
2411,15,ml,Lemon juice,General,0,3401,Ramos Gin Fizz,https://www.diffordsguide.com/cocktails/recipe/1628/ramos-gin-fizz
2412,15,ml,Lime juice,General,0,3401,Ramos Gin Fizz,https://www.diffordsguide.com/cocktails/recipe/1628/ramos-gin-fizz
2413,22.5,ml,Sugar syrup (rich),General,0,3401,Ramos Gin Fizz,https://www.diffordsguide.com/cocktails/recipe/1628/ramos-gin-fizz
2414,1.25,ml,Orange flower/blossom water,General,0,3401,Ramos Gin Fizz,https://www.diffordsguide.com/cocktails/recipe/1628/ramos-gin-fizz
2415,3,drop,Vanilla extract (optional),General,0,3401,Ramos Gin Fizz,https://www.diffordsguide.com/cocktails/recipe/1628/ramos-gin-fizz
